call_index,decode_step,module,group,phase,token_count,module_type,latency_ms
1212,4,model.layers.13.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.048608001321554184
1213,4,model.layers.13.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.060416001826524734
1214,4,model.layers.13.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.01648000068962574
1215,4,model.layers.13.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1216,4,model.layers.13.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1217,4,model.layers.13.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1218,4,model.layers.14.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05571199953556061
1219,4,model.layers.14.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04822399839758873
1220,4,model.layers.14.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04713600128889084
1221,4,model.layers.14.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.016831999644637108
1222,4,model.layers.14.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1223,4,model.layers.14.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.020479999482631683
1224,4,model.layers.14.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1225,4,model.layers.15.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.057440001517534256
1226,4,model.layers.15.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04934399947524071
1227,4,model.layers.15.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04822399839758873
1228,4,model.layers.15.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.017823999747633934
1229,4,model.layers.15.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1230,4,model.layers.15.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1231,4,model.layers.15.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1232,4,model.layers.16.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05881600081920624
1233,4,model.layers.16.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05075199902057648
1234,4,model.layers.16.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05718399956822395
1235,4,model.layers.16.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.012608000077307224
1236,4,model.layers.16.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.022495999932289124
1237,4,model.layers.16.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1238,4,model.layers.16.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1239,4,model.layers.17.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05798399820923805
1240,4,model.layers.17.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04927999898791313
1241,4,model.layers.17.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04947200044989586
1242,4,model.layers.17.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.016704000532627106
1243,4,model.layers.17.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1244,4,model.layers.17.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1245,4,model.layers.17.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1246,4,model.layers.18.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.056543998420238495
1247,4,model.layers.18.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05008000135421753
1248,4,model.layers.18.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04950400069355965
1249,4,model.layers.18.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.01603199914097786
1250,4,model.layers.18.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1251,4,model.layers.18.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1252,4,model.layers.18.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1253,4,model.layers.19.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05344000086188316
1254,4,model.layers.19.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.048128001391887665
1255,4,model.layers.19.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04739199951291084
1256,4,model.layers.19.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.014560000039637089
1257,4,model.layers.19.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1258,4,model.layers.19.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.020479999482631683
1259,4,model.layers.19.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.06268800050020218
1260,4,model.layers.20.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05756799876689911
1261,4,model.layers.20.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05052800104022026
1262,4,model.layers.20.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04774399846792221
1263,4,model.layers.20.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.016896000131964684
1264,4,model.layers.20.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1265,4,model.layers.20.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1266,4,model.layers.20.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.021503999829292297
1267,4,model.layers.21.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.054207999259233475
1268,4,model.layers.21.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.049375999718904495
1269,4,model.layers.21.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.0461760014295578
1270,4,model.layers.21.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.01708799973130226
1271,4,model.layers.21.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1272,4,model.layers.21.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.020447999238967896
1273,4,model.layers.21.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.020479999482631683
1274,4,model.layers.22.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.056095998734235764
1275,4,model.layers.22.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.048608001321554184
1276,4,model.layers.22.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.047807998955249786
1277,4,model.layers.22.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.017472000792622566
1278,4,model.layers.22.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1279,4,model.layers.22.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1280,4,model.layers.22.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1281,4,model.layers.23.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05315199866890907
1282,4,model.layers.23.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.048767998814582825
1283,4,model.layers.23.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.0469760000705719
1284,4,model.layers.23.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.017472000792622566
1285,4,model.layers.23.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1286,4,model.layers.23.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1287,4,model.layers.23.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1288,4,model.layers.24.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.052960000932216644
1289,4,model.layers.24.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.049215998500585556
1290,4,model.layers.24.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.046879999339580536
1291,4,model.layers.24.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.01587199978530407
1292,4,model.layers.24.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.022495999932289124
1293,4,model.layers.24.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1294,4,model.layers.24.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1295,4,model.layers.25.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05251200124621391
1296,4,model.layers.25.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.048928000032901764
1297,4,model.layers.25.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04835199937224388
1298,4,model.layers.25.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.017343999817967415
1299,4,model.layers.25.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1300,4,model.layers.25.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1301,4,model.layers.25.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1302,4,model.layers.26.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05286400020122528
1303,4,model.layers.26.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04800000041723251
1304,4,model.layers.26.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04787199944257736
1305,4,model.layers.26.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.01696000061929226
1306,4,model.layers.26.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1307,4,model.layers.26.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02332800067961216
1308,4,model.layers.26.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1309,4,model.layers.27.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05398400127887726
1310,4,model.layers.27.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.049247998744249344
1311,4,model.layers.27.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04588799923658371
1312,4,model.layers.27.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.0161920003592968
1313,4,model.layers.27.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1314,4,model.layers.27.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.020447999238967896
1315,4,model.layers.27.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1316,4,model.layers.28.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.054207999259233475
1317,4,model.layers.28.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.051231998950242996
1318,4,model.layers.28.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04726399853825569
1319,4,model.layers.28.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.01651199907064438
1320,4,model.layers.28.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1321,4,model.layers.28.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1322,4,model.layers.28.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1323,4,model.layers.29.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05516799911856651
1324,4,model.layers.29.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04886399954557419
1325,4,model.layers.29.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04665600135922432
1326,4,model.layers.29.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.017920000478625298
1327,4,model.layers.29.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1328,4,model.layers.29.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.020479999482631683
1329,4,model.layers.29.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1330,4,model.layers.30.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05347200110554695
1331,4,model.layers.30.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04873599857091904
1332,4,model.layers.30.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04755200073122978
1333,4,model.layers.30.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.01635199971497059
1334,4,model.layers.30.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1335,4,model.layers.30.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1336,4,model.layers.30.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02051199972629547
1337,4,model.layers.31.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.054655998945236206
1338,4,model.layers.31.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04912000149488449
1339,4,model.layers.31.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05097600072622299
1340,4,model.layers.31.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.017152000218629837
1341,4,model.layers.31.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1342,4,model.layers.31.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1343,4,model.layers.31.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1344,5,model.layers.0.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.09696000069379807
1345,5,model.layers.0.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05798399820923805
1346,5,model.layers.0.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.06444799900054932
1347,5,model.layers.0.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.017311999574303627
1348,5,model.layers.0.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1349,5,model.layers.0.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1350,5,model.layers.0.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.055424001067876816
1351,5,model.layers.1.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05532800033688545
1352,5,model.layers.1.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05052800104022026
1353,5,model.layers.1.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04927999898791313
1354,5,model.layers.1.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.01664000004529953
1355,5,model.layers.1.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1356,5,model.layers.1.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.020479999482631683
1357,5,model.layers.1.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02179200015962124
1358,5,model.layers.2.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.056703999638557434
1359,5,model.layers.2.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.050303999334573746
1360,5,model.layers.2.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05212799832224846
1361,5,model.layers.2.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.016095999628305435
1362,5,model.layers.2.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.022495999932289124
1363,5,model.layers.2.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.020479999482631683
1364,5,model.layers.2.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02147199958562851
1365,5,model.layers.3.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05772799998521805
1366,5,model.layers.3.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.049695998430252075
1367,5,model.layers.3.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04879999905824661
1368,5,model.layers.3.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.017535999417304993
1369,5,model.layers.3.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.022495999932289124
1370,5,model.layers.3.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1371,5,model.layers.3.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1372,5,model.layers.4.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05603199824690819
1373,5,model.layers.4.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04755200073122978
1374,5,model.layers.4.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04572800174355507
1375,5,model.layers.4.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.01865600049495697
1376,5,model.layers.4.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1377,5,model.layers.4.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1378,5,model.layers.4.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1379,5,model.layers.5.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.0562559999525547
1380,5,model.layers.5.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05593600124120712
1381,5,model.layers.5.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.047807998955249786
1382,5,model.layers.5.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.013055999763309956
1383,5,model.layers.5.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1384,5,model.layers.5.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.020479999482631683
1385,5,model.layers.5.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1386,5,model.layers.6.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05593600124120712
1387,5,model.layers.6.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04819199815392494
1388,5,model.layers.6.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04668800160288811
1389,5,model.layers.6.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.017023999243974686
1390,5,model.layers.6.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1391,5,model.layers.6.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1392,5,model.layers.6.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1393,5,model.layers.7.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05663999915122986
1394,5,model.layers.7.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04879999905824661
1395,5,model.layers.7.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05011200159788132
1396,5,model.layers.7.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.018624000251293182
1397,5,model.layers.7.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1398,5,model.layers.7.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1399,5,model.layers.7.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1400,5,model.layers.8.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05459199845790863
1401,5,model.layers.8.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04896000027656555
1402,5,model.layers.8.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04771199822425842
1403,5,model.layers.8.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.014976000413298607
1404,5,model.layers.8.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1405,5,model.layers.8.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1406,5,model.layers.8.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1407,5,model.layers.9.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05347200110554695
1408,5,model.layers.9.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04854400083422661
1409,5,model.layers.9.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.049536000937223434
1410,5,model.layers.9.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.017920000478625298
1411,5,model.layers.9.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1412,5,model.layers.9.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1413,5,model.layers.9.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1414,5,model.layers.10.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05455999821424484
1415,5,model.layers.10.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.048928000032901764
1416,5,model.layers.10.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04886399954557419
1417,5,model.layers.10.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.016767999157309532
1418,5,model.layers.10.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1419,5,model.layers.10.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.022495999932289124
1420,5,model.layers.10.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.021983999758958817
1421,5,model.layers.11.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.05564799904823303
1422,5,model.layers.11.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04819199815392494
1423,5,model.layers.11.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.050175998359918594
1424,5,model.layers.11.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.01759999990463257
1425,5,model.layers.11.mlp.gate_proj,mlp.gate_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1426,5,model.layers.11.mlp.up_proj,mlp.up_proj,decode,1,QwenHybridDenseNVFP4Linear,0.020479999482631683
1427,5,model.layers.11.mlp.down_proj,mlp.down_proj,decode,1,QwenHybridDenseNVFP4Linear,0.02252800017595291
1428,5,model.layers.12.self_attn.q_proj,self_attn.q_proj,decode,1,QwenHybridDenseNVFP4Linear,0.055743999779224396
1429,5,model.layers.12.self_attn.k_proj,self_attn.k_proj,decode,1,QwenHybridDenseNVFP4Linear,0.04851200059056282
1430,5,model.layers.12.self_attn.v_proj,self_attn.v_proj,decode,1,QwenHybridDenseNVFP4Linear,0.049375999718904495
1431,5,model.layers.12.self_attn.o_proj,self_attn.o_proj,decode,1,QwenHybridDenseNVFP4Linear,0.016383999958634377
