activation_abs_max,activation_abs_mean,activation_mean,activation_outlier_ratio_6x_weight_mean,activation_std,backend,blocks,in_features,layer,layer_bucket,local_max_abs_error,local_rel_mse,local_rmse_over_rms,method,module_family,module_index,module_name,module_type,numel,out_features,weight_abs_max,weight_abs_mean,weight_col_norm_max,weight_col_norm_mean,weight_mean,weight_outlier_ratio_6x,weight_row_norm_max,weight_row_norm_mean,weight_std
2.609375,0.051285839872434735,-0.00019968663207237114,0.2410869151353836,0.08599852270467166,,,4096,9,layers_08_15,0.1484375,0.007198752249347251,0.0848454609825844,dense_nvfp4,attention,67,model.layers.9.self_attn.o_proj,o_proj,16777216,4096,0.546875,0.011311827227473259,1.1240416765213013,0.9104912281036377,3.0724643238499993e-06,6.902217864990234e-05,4.757194519042969,0.9128663539886475,0.014302038587629795
11.5,0.16619111085310578,0.0013772316242466331,0.6509191989898682,0.21676104398130852,,,4096,9,layers_08_15,0.28125,0.0027000876510376868,0.05196236764272474,dense_nvfp4,mlp,68,model.layers.9.mlp.gate_proj,gate_proj,45088768,11008,0.375,0.015231198631227016,2.487520933151245,2.0278491973876953,-6.808232200228304e-08,0.0001499486534157768,3.7128069400787354,1.2224408388137817,0.019329391419887543
11.5,0.16619111085310578,0.0013772316242466331,0.6749222427606583,0.21676104398130852,,,4096,9,layers_08_15,0.142578125,0.004869403506413061,0.06978111138705848,dense_nvfp4,mlp,69,model.layers.9.mlp.up_proj,up_proj,45088768,11008,0.609375,0.014159330166876316,1.9191962480545044,1.8668804168701172,-1.5339121546276147e-06,1.281915683648549e-05,1.9225873947143555,1.1373929977416992,0.01779949478805065
15.1875,0.03130612366421278,-9.791788816496698e-05,0.0729651173879934,0.053201529873448686,,,11008,9,layers_08_15,0.125,0.006656675942875403,0.08158845471557481,dense_nvfp4,mlp,70,model.layers.9.mlp.down_proj,down_proj,45088768,4096,0.6640625,0.014046933501958847,1.7123621702194214,1.1290907859802246,2.0985696664865827e-06,3.171521530020982e-05,6.182586669921875,1.8511466979980469,0.017667733132839203
33.5,0.2577736862003803,0.003740065440069884,0.702824279665947,0.39549513479008364,,,4096,10,layers_08_15,0.5,0.001454550195046278,0.03813856571826316,dense_nvfp4,attention,71,model.layers.10.self_attn.q_proj,q_proj,16777216,4096,0.462890625,0.019175110384821892,3.8112804889678955,1.6064783334732056,4.006645212939475e-06,0.0002816915512084961,3.079268217086792,1.5411875247955322,0.025115855038166046
33.5,0.2577736862003803,0.003740065440069884,0.6971410065889359,0.39549513479008364,,,4096,10,layers_08_15,0.484375,0.0010261173968273878,0.032033067240390636,dense_nvfp4,attention,72,model.layers.10.self_attn.k_proj,k_proj,16777216,4096,0.29296875,0.019562065601348877,2.5467121601104736,1.6553544998168945,3.816792741417885e-06,0.0003941059112548828,3.0448062419891357,1.572756290435791,0.025884347036480904
33.5,0.2577736862003803,0.003740065440069884,0.8192852586507797,0.39549513479008364,,,4096,10,layers_08_15,0.1953125,0.005153629903866047,0.07178878675577438,dense_nvfp4,attention,73,model.layers.10.self_attn.v_proj,v_proj,16777216,4096,0.259765625,0.011361104436218739,2.306495428085327,0.9164561629295349,4.1837492972263135e-06,2.777576446533203e-05,1.1956623792648315,0.9138755202293396,0.014355127699673176
3.953125,0.06269282009452581,0.00014255370513183152,0.30415646731853485,0.09994515248019264,,,4096,10,layers_08_15,0.21875,0.007723932532648528,0.08788590633684407,dense_nvfp4,attention,74,model.layers.10.self_attn.o_proj,o_proj,16777216,4096,0.4140625,0.011291654780507088,1.1339753866195679,0.9080239534378052,1.0362699867982883e-05,5.269050598144531e-05,3.924699068069458,0.9096977710723877,0.014241639524698257
6.4375,0.17013820679858327,0.001471024228976603,0.6616773307323456,0.22194578361571818,,,4096,10,layers_08_15,0.3125,0.0026388653554832945,0.05136988763354748,dense_nvfp4,mlp,75,model.layers.10.mlp.gate_proj,gate_proj,45088768,11008,0.52734375,0.015128702856600285,2.4875876903533936,2.0215659141540527,-1.631375926081091e-05,0.00024478379054926336,3.803403377532959,1.2143759727478027,0.019269142299890518
6.4375,0.17013820679858327,0.001471024228976603,0.6786855161190033,0.22194578361571818,,,4096,10,layers_08_15,0.142578125,0.004734425842276252,0.0688071641784215,dense_nvfp4,mlp,76,model.layers.10.mlp.up_proj,up_proj,45088768,11008,0.392578125,0.014302960596978664,1.9343438148498535,1.8865680694580078,1.6069602679635864e-06,1.4704327440995257e-05,1.55735182762146,1.148880124092102,0.017986629158258438
9.875,0.033405819777832475,-9.879562984742522e-05,0.08237532682197038,0.056420455139900745,,,11008,10,layers_08_15,0.1435546875,0.0065995198509202855,0.0812374288793059,dense_nvfp4,mlp,77,model.layers.10.mlp.down_proj,down_proj,45088768,4096,1.0234375,0.014164339751005173,1.470892310142517,1.13840913772583,9.231469562109851e-07,2.991875953739509e-05,5.943995952606201,1.867080807685852,0.017818868160247803
27.25,0.28571705520153046,0.004193861397652654,0.7486730217933655,0.42726332441240183,,,4096,11,layers_08_15,0.625,0.001569305521914217,0.03961446102011508,dense_nvfp4,attention,78,model.layers.11.self_attn.q_proj,q_proj,16777216,4096,0.609375,0.01788051798939705,3.7522764205932617,1.5267155170440674,1.2828390026697889e-05,0.0010294914245605469,4.118111610412598,1.43745756149292,0.023869667202234268
27.25,0.28571705520153046,0.004193861397652654,0.7486730217933655,0.42726332441240183,,,4096,11,layers_08_15,0.5625,0.0011234546906070879,0.03351797563408458,dense_nvfp4,attention,79,model.layers.11.self_attn.k_proj,k_proj,16777216,4096,0.279296875,0.01782408356666565,2.3947174549102783,1.5219972133636475,-8.133804385579424e-08,0.0007163882255554199,3.066028118133545,1.4332164525985718,0.023801522329449654
27.25,0.28571705520153046,0.004193861397652654,0.8301901072263718,0.42726332441240183,,,4096,11,layers_08_15,0.19580078125,0.005392568995229079,0.07343411329368034,dense_nvfp4,attention,80,model.layers.11.self_attn.v_proj,v_proj,16777216,4096,0.298828125,0.01180756650865078,2.39507794380188,0.9553393721580505,-2.5727545107656624e-06,3.635883331298828e-05,1.2308814525604248,0.9504443407058716,0.01496933400630951
2.375,0.058601583703421056,-1.0976874989410135e-05,0.2723781019449234,0.09597285002687928,,,4096,11,layers_08_15,0.234375,0.00821244290643407,0.09062252979493604,dense_nvfp4,attention,81,model.layers.11.self_attn.o_proj,o_proj,16777216,4096,0.578125,0.011700381524860859,1.3575057983398438,0.9419804215431213,-2.472718733770307e-06,7.420778274536133e-05,5.2591233253479,0.9461336731910706,0.014827976934611797
6.625,0.17650876753032207,0.0019045217868551845,0.6733442395925522,0.2295638973128158,,,4096,11,layers_08_15,0.3125,0.0026447962140672236,0.051427582230425956,dense_nvfp4,mlp,82,model.layers.11.mlp.gate_proj,gate_proj,45088768,11008,0.40234375,0.01510405819863081,2.474904775619507,2.0142059326171875,-2.0639130525523797e-05,0.00021273590391501784,3.8235280513763428,1.2122642993927002,0.019199110567569733
6.625,0.17650876753032207,0.0019045217868551845,0.6864239126443863,0.2295638973128158,,,4096,11,layers_08_15,0.138671875,0.004884087268964945,0.06988624520579816,dense_nvfp4,mlp,83,model.layers.11.mlp.up_proj,up_proj,45088768,11008,0.423828125,0.01442842185497284,1.9517015218734741,1.9026204347610474,-1.1734286999853794e-06,1.2708264875982422e-05,1.4684792757034302,1.1587944030761719,0.01813952624797821
9.0625,0.03532286629427311,-1.2861921319664932e-05,0.0915046958036201,0.059512443455889186,,,11008,11,layers_08_15,0.140625,0.006718093869623837,0.08196397909828339,dense_nvfp4,mlp,84,model.layers.11.mlp.down_proj,down_proj,45088768,4096,0.765625,0.014260189607739449,1.4722204208374023,1.146073818206787,-2.583082732598996e-06,3.382216891623102e-05,6.367800235748291,1.8792016506195068,0.01793530024588108
28.0,0.2863539829850197,0.0042837959226744715,0.7399215549230576,0.42670014007328205,,,4096,12,layers_08_15,0.4921875,0.0016143771568819798,0.04017931254864846,dense_nvfp4,attention,85,model.layers.12.self_attn.q_proj,q_proj,16777216,4096,0.5234375,0.01862308755517006,3.7370800971984863,1.5581380128860474,8.65713047915051e-07,0.0003668665885925293,3.231821060180664,1.4970394372940063,0.024359170347452164
28.0,0.2863539829850197,0.0042837959226744715,0.7333801537752151,0.42670014007328205,,,4096,12,layers_08_15,0.5,0.0011868107887790702,0.03445012030137297,dense_nvfp4,attention,86,model.layers.12.self_attn.k_proj,k_proj,16777216,4096,0.298828125,0.01905214786529541,2.344308853149414,1.6062158346176147,3.187414449712378e-06,0.0003739595413208008,2.9750146865844727,1.531663417816162,0.025114405900239944
28.0,0.2863539829850197,0.0042837959226744715,0.8330400884151459,0.42670014007328205,,,4096,12,layers_08_15,0.208984375,0.005460486667955777,0.073895105845758,dense_nvfp4,attention,87,model.layers.12.self_attn.v_proj,v_proj,16777216,4096,0.251953125,0.011668895371258259,2.4365992546081543,0.9437106251716614,-7.422395356115885e-07,4.1365623474121094e-05,1.228502869606018,0.9388904571533203,0.014782287180423737
2.671875,0.064387978753075,0.00032709294856658744,0.3003389537334442,0.10494128300678128,,,4096,12,layers_08_15,0.3125,0.00786567144722285,0.08868862073131395,dense_nvfp4,attention,88,model.layers.12.self_attn.o_proj,o_proj,16777216,4096,0.51953125,0.011588705703616142,1.232336163520813,0.9321058392524719,-3.2192606340686325e-06,7.05718994140625e-05,4.5703043937683105,0.9359126687049866,0.014656329527497292
8.125,0.1820074012503028,0.0014651908504674793,0.6844276487827301,0.23614420198368932,,,4096,12,layers_08_15,0.330078125,0.0027799579420495118,0.052725306467099,dense_nvfp4,mlp,89,model.layers.12.mlp.gate_proj,gate_proj,45088768,11008,0.35546875,0.01502773817628622,2.401092767715454,2.0014514923095703,-2.7142865292262286e-05,0.00019415034330449998,3.7395567893981934,1.2060967683792114,0.019077392295002937
8.125,0.1820074012503028,0.0014651908504674793,0.6938981711864471,0.23614420198368932,,,4096,12,layers_08_15,0.150634765625,0.004934266141115305,0.07024433173655584,dense_nvfp4,mlp,90,model.layers.12.mlp.up_proj,up_proj,45088768,11008,0.24609375,0.014562737196683884,1.9712214469909668,1.9199540615081787,-2.504886197129963e-06,1.031298961606808e-05,1.5023196935653687,1.169297456741333,0.018304727971553802
7.96875,0.037149599818296214,-1.4110262274571565e-05,0.10046400025833485,0.06317803764879547,,,11008,12,layers_08_15,0.16015625,0.006774900579804454,0.082309784228878,dense_nvfp4,mlp,91,model.layers.12.mlp.down_proj,down_proj,45088768,4096,0.6484375,0.014382700435817242,1.630210518836975,1.1555105447769165,-1.1765653198381187e-06,2.949736881419085e-05,5.782737731933594,1.8952558040618896,0.018085666000843048
23.5,0.29160319920629263,0.00363486787682632,0.7464908510446548,0.424992174056166,,,4096,13,layers_08_15,0.5,0.001632514350263188,0.04040438528505524,dense_nvfp4,attention,92,model.layers.13.self_attn.q_proj,q_proj,16777216,4096,0.6796875,0.01847551390528679,4.39333438873291,1.5429821014404297,8.50299602461746e-06,0.0003447532653808594,3.005904197692871,1.485295057296753,0.024126699194312096
23.5,0.29160319920629263,0.00363486787682632,0.7445238381624222,0.424992174056166,,,4096,13,layers_08_15,0.515625,0.0012017207162032008,0.03466584365341771,dense_nvfp4,attention,93,model.layers.13.self_attn.k_proj,k_proj,16777216,4096,0.30078125,0.018711557611823082,2.3983376026153564,1.5710793733596802,-1.1809254374384182e-07,0.0004038214683532715,3.016115665435791,1.5041463375091553,0.024564510211348534
23.5,0.29160319920629263,0.00363486787682632,0.831242099404335,0.424992174056166,,,4096,13,layers_08_15,0.203125,0.005995362319885621,0.0774297250407466,dense_nvfp4,attention,94,model.layers.13.self_attn.v_proj,v_proj,16777216,4096,0.2294921875,0.012106561101973057,1.923476219177246,0.9785707592964172,-6.353847311402205e-06,2.777576446533203e-05,1.2964279651641846,0.9737359881401062,0.015322099439799786
3.546875,0.06574587873183191,-2.8746321959260968e-05,0.29238981008529663,0.10881833938601848,,,4096,13,layers_08_15,0.271484375,0.00741096256813998,0.08608694772228818,dense_nvfp4,attention,95,model.layers.13.self_attn.o_proj,o_proj,16777216,4096,0.5078125,0.012000780552625656,1.282198190689087,0.9653710722923279,2.8317376745690126e-06,7.325410842895508e-05,4.744053363800049,0.9688215851783752,0.015171626582741737
9.8125,0.18742965208366513,0.001486442843088298,0.6942944973707199,0.24337191115883913,,,4096,13,layers_08_15,0.3125,0.0026855982874199177,0.051822758392620495,dense_nvfp4,mlp,96,model.layers.13.mlp.gate_proj,gate_proj,45088768,11008,0.3671875,0.014972241595387459,2.374998092651367,1.9942092895507812,-2.2075177184888162e-05,0.00017911333998199552,3.433061361312866,1.2017334699630737,0.01900838129222393
9.8125,0.18742965208366513,0.001486442843088298,0.6987196356058121,0.24337191115883913,,,4096,13,layers_08_15,0.1611328125,0.004835336377999242,0.06953658301929454,dense_nvfp4,mlp,97,model.layers.13.mlp.up_proj,up_proj,45088768,11008,0.431640625,0.014706345275044441,1.989261269569397,1.93952214717865,2.0065494936716277e-06,1.1488448762975167e-05,1.6222394704818726,1.1808842420578003,0.01849115639925003
10.9375,0.040205908895925034,-0.00021543891167777137,0.11367638721022495,0.0696324473974928,,,11008,13,layers_08_15,0.15625,0.006793762583115055,0.08242428394056606,dense_nvfp4,mlp,98,model.layers.13.mlp.down_proj,down_proj,45088768,4096,1.0703125,0.014496325515210629,1.7718967199325562,1.1644843816757202,-1.0568447095238298e-07,2.426324863336049e-05,5.342557907104492,1.9109523296356201,0.018229808658361435
24.25,0.2970253173261881,0.004150016437051818,0.7512454241514206,0.43452340669583744,,,4096,14,layers_08_15,0.484375,0.0016795038165553686,0.040981749798603875,dense_nvfp4,attention,99,model.layers.14.self_attn.q_proj,q_proj,16777216,4096,0.5703125,0.018410902470350266,3.8659887313842773,1.539198875427246,-5.952071205683751e-06,0.0003247261047363281,3.0155084133148193,1.4793342351913452,0.024065129458904266
24.25,0.2970253173261881,0.004150016437051818,0.7482869923114777,0.43452340669583744,,,4096,14,layers_08_15,0.485107421875,0.0011730998749007063,0.0342505456146425,dense_nvfp4,attention,100,model.layers.14.self_attn.k_proj,k_proj,16777216,4096,0.314453125,0.01865288056433201,2.500138759613037,1.5684033632278442,-6.104573458287632e-06,0.0003870725631713867,2.993335723876953,1.4996384382247925,0.024530837312340736
24.25,0.2970253173261881,0.004150016437051818,0.8359425365924835,0.43452340669583744,,,4096,14,layers_08_15,0.201171875,0.006041305195034545,0.07772583351135287,dense_nvfp4,attention,101,model.layers.14.self_attn.v_proj,v_proj,16777216,4096,0.333984375,0.011901442892849445,2.0687286853790283,0.9604811668395996,-2.3598440748173743e-06,2.4378299713134766e-05,1.1914684772491455,0.9572644233703613,0.015040785074234009
2.9375,0.07157123112119734,0.00015610696004841884,0.32844682037830353,0.1161176469192062,,,4096,14,layers_08_15,0.234375,0.008335252345944514,0.09129760317743568,dense_nvfp4,attention,102,model.layers.14.self_attn.o_proj,o_proj,16777216,4096,0.59765625,0.011788766831159592,1.1635926961898804,0.947794497013092,2.2858503143652342e-06,5.233287811279297e-05,4.2219157218933105,0.9500353932380676,0.014871800318360329
8.625,0.19570004055276513,0.001293765263426394,0.706674799323082,0.2529117960203792,,,4096,14,layers_08_15,0.328125,0.0027682157966230463,0.0526138365510732,dense_nvfp4,mlp,103,model.layers.14.mlp.gate_proj,gate_proj,45088768,11008,0.341796875,0.014954286627471447,2.3564183712005615,1.9901070594787598,-3.474890399957076e-05,0.0002076348609989509,3.5891001224517822,1.1999609470367432,0.01896911859512329
8.625,0.19570004055276513,0.001293765263426394,0.7109869122505188,0.2529117960203792,,,4096,14,layers_08_15,0.17254638671875,0.004878259774708888,0.069844540049376,dense_nvfp4,mlp,104,model.layers.14.mlp.up_proj,up_proj,45088768,11008,0.4765625,0.014726758934557438,1.9885945320129395,1.9416574239730835,1.5955801018208149e-06,9.381494237459265e-06,1.808320164680481,1.1823428869247437,0.01851116679608822
10.3125,0.0426906012865,-1.2129795555496416e-05,0.1271798056225444,0.07569840290000951,,,11008,14,layers_08_15,0.21875,0.006933201863718705,0.0832658505254027,dense_nvfp4,mlp,105,model.layers.14.mlp.down_proj,down_proj,45088768,4096,0.66015625,0.014516365714371204,1.7078276872634888,1.1658592224121094,-9.844573867212603e-08,2.515038795536384e-05,5.354634761810303,1.9129133224487305,0.018248021602630615
22.875,0.2921126140281558,0.003956256274250336,0.7492463439702988,0.4317286257471344,,,4096,15,layers_08_15,0.46875,0.001516258254037201,0.03893916093134521,dense_nvfp4,attention,106,model.layers.15.self_attn.q_proj,q_proj,16777216,4096,0.58203125,0.018298152834177017,4.277390480041504,1.5198742151260376,4.955855729349423e-06,0.000250399112701416,3.03958797454834,1.4713935852050781,0.023770736530423164
22.875,0.2921126140281558,0.003956256274250336,0.7428282797336578,0.4317286257471344,,,4096,15,layers_08_15,0.484375,0.0011556967348868566,0.03399553992639118,dense_nvfp4,attention,107,model.layers.15.self_attn.k_proj,k_proj,16777216,4096,0.259765625,0.018795622512698174,2.492077589035034,1.5729082822799683,3.1485440104006557e-06,0.0003101825714111328,2.80645751953125,1.5106956958770752,0.024592893198132515
22.875,0.2921126140281558,0.003956256274250336,0.8264837116003036,0.4317286257471344,,,4096,15,layers_08_15,0.20703125,0.005966188458160974,0.07724110601332022,dense_nvfp4,attention,108,model.layers.15.self_attn.v_proj,v_proj,16777216,4096,0.2265625,0.0123849892988801,1.90621018409729,0.9988381862640381,1.317732426286966e-06,1.722574234008789e-05,1.201045274734497,0.9961996078491211,0.0156391691416502
3.359375,0.07170731434598565,-0.00029381081856172386,0.31333354115486145,0.1181341221388732,,,4096,15,layers_08_15,0.2890625,0.007297740684108152,0.08542681478381452,dense_nvfp4,attention,109,model.layers.15.self_attn.o_proj,o_proj,16777216,4096,0.48828125,0.01222903747111559,1.2186247110366821,0.9837490320205688,-1.501251745139598e-06,7.748603820800781e-05,4.2685322761535645,0.9862602353096008,0.015435057692229748
9.875,0.20423322217538953,0.001472028780654,0.7166656404733658,0.2641667337751867,,,4096,15,layers_08_15,0.3359375,0.0027822284852357508,0.05274683388826054,dense_nvfp4,mlp,110,model.layers.15.mlp.gate_proj,gate_proj,45088768,11008,0.431640625,0.015023844316601753,2.259517192840576,2.0007405281066895,-2.604762266855687e-05,0.0001943499519256875,3.2556111812591553,1.2056442499160767,0.01907026208937168
9.875,0.20423322217538953,0.001472028780654,0.7208888083696365,0.2641667337751867,,,4096,15,layers_08_15,0.1953125,0.004813516225970446,0.0693795086893129,dense_nvfp4,mlp,111,model.layers.15.mlp.up_proj,up_proj,45088768,11008,0.44140625,0.014801112934947014,2.0094637870788574,1.9522204399108887,-2.572101323039533e-07,1.3373618457990233e-05,2.197801113128662,1.1884316205978394,0.018611494451761246
16.375,0.04696976783317189,-4.184193760941758e-05,0.1490920809812324,0.08513490134363395,,,11008,15,layers_08_15,0.15625,0.006857368975674607,0.08280923243017416,dense_nvfp4,mlp,112,model.layers.15.mlp.down_proj,down_proj,45088768,4096,1.0625,0.014562993310391903,1.7331057786941528,1.1697611808776855,-3.3108151455962798e-06,2.8588050554390065e-05,5.265835285186768,1.920162558555603,0.018313143402338028
22.125,0.3011520253494382,0.0033445167737227166,0.7597023993730545,0.4360862067121997,,,4096,16,layers_16_23,0.546875,0.0015862862368711396,0.0398282090592979,dense_nvfp4,attention,113,model.layers.16.self_attn.q_proj,q_proj,16777216,4096,1.0,0.01806662604212761,4.603011131286621,1.5084129571914673,-2.468577804393135e-07,0.00037723779678344727,3.369234800338745,1.452848196029663,0.02359648607671261
22.125,0.3011520253494382,0.0033445167737227166,0.7554079294204712,0.4360862067121997,,,4096,16,layers_16_23,0.4921875,0.0011128543976794488,0.03335947238310955,dense_nvfp4,attention,114,model.layers.16.self_attn.k_proj,k_proj,16777216,4096,0.2890625,0.01843133568763733,2.5827596187591553,1.5492321252822876,1.1878728400915861e-07,0.00036644935607910156,2.903148651123047,1.4816851615905762,0.02423011139035225
22.125,0.3011520253494382,0.0033445167737227166,0.8262077569961548,0.4360862067121997,,,4096,16,layers_16_23,0.2265625,0.006542768936650922,0.0808873842861229,dense_nvfp4,attention,115,model.layers.16.self_attn.v_proj,v_proj,16777216,4096,0.2421875,0.012912414968013763,1.7649141550064087,1.0410575866699219,-1.8520017874834593e-06,1.9252300262451172e-05,1.3026745319366455,1.038427710533142,0.016298837959766388
3.265625,0.07424014690332115,0.0004942661017821592,0.29718439280986786,0.12882950456947298,,,4096,16,layers_16_23,0.35546875,0.006509105370185823,0.0806790268296899,dense_nvfp4,attention,116,model.layers.16.self_attn.o_proj,o_proj,16777216,4096,0.42578125,0.01279779989272356,1.2665694952011108,1.0289208889007568,-4.782435212291603e-07,5.835294723510742e-05,4.7065629959106445,1.0307605266571045,0.016133835539221764
9.75,0.21843744441866875,0.0010603767229895311,0.7316632270812988,0.2800503171399504,,,4096,16,layers_16_23,0.3359375,0.0027438188004800003,0.052381473828826165,dense_nvfp4,mlp,117,model.layers.16.mlp.gate_proj,gate_proj,45088768,11008,0.474609375,0.015146389603614807,2.249581813812256,2.0144596099853516,-2.0099216271773912e-05,0.0001841034973040223,3.3128488063812256,1.2152371406555176,0.01920120231807232
9.75,0.21843744441866875,0.0010603767229895311,0.7396307587623596,0.2800503171399504,,,4096,16,layers_16_23,0.1875,0.0047198418542488815,0.06870110518942822,dense_nvfp4,mlp,118,model.layers.16.mlp.up_proj,up_proj,45088768,11008,0.462890625,0.014799748547375202,2.0048885345458984,1.9506349563598633,-4.418728849486797e-07,9.669814062363002e-06,1.5947374105453491,1.1879500150680542,0.018596632406115532
18.625,0.05377603651479233,4.339372982178966e-05,0.1836059204367704,0.09984204897392583,,,11008,16,layers_16_23,0.1953125,0.006893348016609518,0.0830261887395147,dense_nvfp4,mlp,119,model.layers.16.mlp.down_proj,down_proj,45088768,4096,0.76953125,0.014560765586793423,1.4736772775650024,1.169385313987732,-2.1200619357841788e-06,2.4285427571157925e-05,4.928715705871582,1.9189661741256714,0.018300341442227364
16.875,0.3120759455487132,0.003581471532015712,0.7697855830192566,0.43893093574330694,,,4096,17,layers_16_23,0.5,0.0016436984793386435,0.0405425514655731,dense_nvfp4,attention,120,model.layers.17.self_attn.q_proj,q_proj,16777216,4096,0.9453125,0.018061529844999313,4.662164211273193,1.4967209100723267,6.133629995019874e-06,0.00021719932556152344,2.862570285797119,1.4516417980194092,0.023406652733683586
16.875,0.3120759455487132,0.003581471532015712,0.7658256590366364,0.43893093574330694,,,4096,17,layers_16_23,0.5,0.0012106710129072425,0.03479469805742309,dense_nvfp4,attention,121,model.layers.17.self_attn.k_proj,k_proj,16777216,4096,0.306640625,0.01835678145289421,2.418973922729492,1.5300835371017456,8.074047400441486e-06,0.0003203153610229492,3.1198360919952393,1.4754713773727417,0.02392866276204586
16.875,0.3120759455487132,0.003581471532015712,0.8328623324632645,0.43893093574330694,,,4096,17,layers_16_23,0.2353515625,0.006217934499267333,0.07885388068616112,dense_nvfp4,attention,122,model.layers.17.self_attn.v_proj,v_proj,16777216,4096,0.2138671875,0.012886825017631054,1.8008803129196167,1.0376325845718384,-7.982884199009277e-06,1.5735626220703125e-05,1.2859433889389038,1.0362681150436401,0.01624220795929432
3.84375,0.06143350375350565,9.709410221603321e-05,0.23296426236629486,0.11375105398291097,,,4096,17,layers_16_23,0.3125,0.006804066111903874,0.08248676325268119,dense_nvfp4,attention,123,model.layers.17.self_attn.o_proj,o_proj,16777216,4096,0.498046875,0.012806976214051247,1.4067860841751099,1.0302025079727173,1.2526525097200647e-05,7.086992263793945e-05,5.15722131729126,1.031128168106079,0.016146084293723106
9.125,0.23186331894248724,0.0013510638771094818,0.745335727930069,0.29504862687326416,,,4096,17,layers_16_23,0.328125,0.0029372750667170646,0.05419663335223937,dense_nvfp4,mlp,124,model.layers.17.mlp.gate_proj,gate_proj,45088768,11008,0.404296875,0.015308774076402187,2.2554361820220947,2.033389091491699,-5.053139102528803e-05,0.00012954445264767855,3.041144847869873,1.228162169456482,0.019381221383810043
9.125,0.23186331894248724,0.0013510638771094818,0.7543976455926895,0.29504862687326416,,,4096,17,layers_16_23,0.203125,0.00512520126592282,0.07159051100476109,dense_nvfp4,mlp,125,model.layers.17.mlp.up_proj,up_proj,45088768,11008,0.33984375,0.014753824099898338,1.9885179996490479,1.9434280395507812,3.3338267257931875e-07,7.718108463450335e-06,1.630266547203064,1.1840577125549316,0.018527314066886902
16.875,0.05601205902044163,-0.00037193455830484434,0.19654245154802188,0.10310924435358187,,,11008,17,layers_16_23,0.2578125,0.006954920415369614,0.08339616547161874,dense_nvfp4,mlp,126,model.layers.17.mlp.down_proj,down_proj,45088768,4096,1.1484375,0.014555110596120358,1.4918981790542603,1.1685962677001953,-3.922170435544103e-06,1.7898028090712614e-05,4.750730514526367,1.9168182611465454,0.018281100317835808
19.875,0.33026506192982197,0.003324509910271445,0.7864662855863571,0.45714821817707846,,,4096,18,layers_16_23,0.4375,0.001647980781765662,0.04059532955606669,dense_nvfp4,attention,127,model.layers.18.self_attn.q_proj,q_proj,16777216,4096,0.7734375,0.017728010192513466,4.9178290367126465,1.4629108905792236,-2.9147395252948627e-07,0.00014549493789672852,2.445542097091675,1.4251495599746704,0.02288082428276539
19.875,0.33026506192982197,0.003324509910271445,0.7826810926198959,0.45714821817707846,,,4096,18,layers_16_23,0.546875,0.0012865093544850157,0.03586794327090718,dense_nvfp4,attention,128,model.layers.18.self_attn.k_proj,k_proj,16777216,4096,0.3125,0.01801561377942562,2.280601739883423,1.4957135915756226,-5.627618065773277e-06,0.00022679567337036133,2.573648452758789,1.4480719566345215,0.023385951295495033
19.875,0.33026506192982197,0.003324509910271445,0.8356568664312363,0.45714821817707846,,,4096,18,layers_16_23,0.26171875,0.006475086190771555,0.08046792025876869,dense_nvfp4,attention,129,model.layers.18.self_attn.v_proj,v_proj,16777216,4096,0.224609375,0.013486510142683983,1.747166395187378,1.086607575416565,4.7831131269049365e-06,1.3470649719238281e-05,1.4693524837493896,1.0840786695480347,0.01700694113969803
4.21875,0.054713930236175656,-2.7645123736874666e-06,0.19011138379573822,0.10885903953076785,,,4096,18,layers_16_23,0.34521484375,0.006547383905422143,0.08091590638077376,dense_nvfp4,attention,130,model.layers.18.self_attn.o_proj,o_proj,16777216,4096,0.56640625,0.013311006128787994,1.3952882289886475,1.0700573921203613,-4.291453478799667e-06,6.097555160522461e-05,5.045302391052246,1.0713649988174438,0.01677059940993786
8.875,0.24552276637405157,0.0014837043731859012,0.7577736526727676,0.31186705436559936,,,4096,18,layers_16_23,0.359375,0.0031819060493827574,0.05640838633911413,dense_nvfp4,mlp,131,model.layers.18.mlp.gate_proj,gate_proj,45088768,11008,0.369140625,0.015455330722033978,2.2446951866149902,2.051551580429077,-4.092624658369459e-05,0.0001254192611668259,2.9953675270080566,1.2398953437805176,0.019554277881979942
8.875,0.24552276637405157,0.0014837043731859012,0.7688033580780029,0.31186705436559936,,,4096,18,layers_16_23,0.203125,0.005464190491150918,0.07392016295403385,dense_nvfp4,mlp,132,model.layers.18.mlp.up_proj,up_proj,45088768,11008,0.326171875,0.014713645912706852,1.9830633401870728,1.9377048015594482,1.473878683100338e-06,8.272570084955078e-06,1.864248275756836,1.1808834075927734,0.018472852185368538
20.5,0.05962857950565427,0.00021089379667902776,0.21286631739416786,0.11332185222320501,,,11008,18,layers_16_23,0.49609375,0.006870964491839274,0.0828912811569424,dense_nvfp4,mlp,133,model.layers.18.mlp.down_proj,down_proj,45088768,4096,1.1015625,0.014543474651873112,1.4211502075195312,1.1676647663116455,-2.514241032258724e-06,1.7964563085115515e-05,4.612987995147705,1.9150458574295044,0.01826286129653454
