phase,module_name,layer,module_type,m,n,k,kernel,supported,latency_ms,source,reason,prediction_status,prediction_error,conversion,conversion_supported,conversion_ms,conversion_reason
prefill,model.layers.15.mlp.gate_up_proj,15,gate_up_proj,16384,22016,4096,sparse_nvfp4,True,3.85249556114741,predicted,,pass,,,True,0.0,
prefill,model.layers.15.mlp.gate_up_proj,15,gate_up_proj,16384,22016,4096,marlin_nvfp4,True,13.449785183287833,predicted,,pass,,canonical_to_marlin,True,0.6622379971698236,
prefill,model.layers.15.mlp.down_proj,15,down_proj,16384,4096,11008,dense_bf16,True,7.019237382643977,predicted,,pass,,,True,0.0,
prefill,model.layers.15.mlp.down_proj,15,down_proj,16384,4096,11008,dense_nvfp4,True,4.934856405513043,predicted,,pass,,canonical_to_cutlass,True,0.03614600731491637,
prefill,model.layers.15.mlp.down_proj,15,down_proj,16384,4096,11008,sparse_bf16,True,3.4039856523906575,predicted,,pass,,,True,0.0,
prefill,model.layers.15.mlp.down_proj,15,down_proj,16384,4096,11008,sparse_nvfp4,True,4.5866232192169125,predicted,,pass,,,True,0.0,
prefill,model.layers.15.mlp.down_proj,15,down_proj,16384,4096,11008,marlin_nvfp4,True,6.52668759349888,predicted,,pass,,canonical_to_marlin,True,0.5633021917459957,
prefill,model.layers.16.self_attn.qkv_proj,16,qkv_proj,16384,12288,4096,dense_bf16,True,7.8391634750771,predicted,,pass,,,True,0.0,
prefill,model.layers.16.self_attn.qkv_proj,16,qkv_proj,16384,12288,4096,dense_nvfp4,True,3.294211277232814,predicted,,pass,,canonical_to_cutlass,True,0.03610966438594391,
prefill,model.layers.16.self_attn.qkv_proj,16,qkv_proj,16384,12288,4096,sparse_bf16,True,3.8042125295750835,predicted,,pass,,,True,0.0,
prefill,model.layers.16.self_attn.qkv_proj,16,qkv_proj,16384,12288,4096,sparse_nvfp4,True,2.6727769176622624,predicted,,pass,,,True,0.0,
prefill,model.layers.16.self_attn.qkv_proj,16,qkv_proj,16384,12288,4096,marlin_nvfp4,True,7.380890143455208,predicted,,pass,,canonical_to_marlin,True,0.5762329692037943,
prefill,model.layers.16.self_attn.o_proj,16,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
prefill,model.layers.16.self_attn.o_proj,16,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
prefill,model.layers.16.self_attn.o_proj,16,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
prefill,model.layers.16.self_attn.o_proj,16,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
prefill,model.layers.16.self_attn.o_proj,16,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
prefill,model.layers.16.mlp.gate_up_proj,16,gate_up_proj,16384,22016,4096,dense_bf16,True,14.083738170503016,predicted,,pass,,,True,0.0,
prefill,model.layers.16.mlp.gate_up_proj,16,gate_up_proj,16384,22016,4096,dense_nvfp4,True,4.828754779300952,predicted,,pass,,canonical_to_cutlass,True,0.03736344856629997,
prefill,model.layers.16.mlp.gate_up_proj,16,gate_up_proj,16384,22016,4096,sparse_bf16,True,6.885768837877667,predicted,,pass,,,True,0.0,
prefill,model.layers.16.mlp.gate_up_proj,16,gate_up_proj,16384,22016,4096,sparse_nvfp4,True,3.85249556114741,predicted,,pass,,,True,0.0,
prefill,model.layers.16.mlp.gate_up_proj,16,gate_up_proj,16384,22016,4096,marlin_nvfp4,True,13.449785183287833,predicted,,pass,,canonical_to_marlin,True,0.6622379971698236,
prefill,model.layers.16.mlp.down_proj,16,down_proj,16384,4096,11008,dense_bf16,True,7.019237382643977,predicted,,pass,,,True,0.0,
prefill,model.layers.16.mlp.down_proj,16,down_proj,16384,4096,11008,dense_nvfp4,True,4.934856405513043,predicted,,pass,,canonical_to_cutlass,True,0.03614600731491637,
prefill,model.layers.16.mlp.down_proj,16,down_proj,16384,4096,11008,sparse_bf16,True,3.4039856523906575,predicted,,pass,,,True,0.0,
prefill,model.layers.16.mlp.down_proj,16,down_proj,16384,4096,11008,sparse_nvfp4,True,4.5866232192169125,predicted,,pass,,,True,0.0,
prefill,model.layers.16.mlp.down_proj,16,down_proj,16384,4096,11008,marlin_nvfp4,True,6.52668759349888,predicted,,pass,,canonical_to_marlin,True,0.5633021917459957,
prefill,model.layers.17.self_attn.qkv_proj,17,qkv_proj,16384,12288,4096,dense_bf16,True,7.8391634750771,predicted,,pass,,,True,0.0,
prefill,model.layers.17.self_attn.qkv_proj,17,qkv_proj,16384,12288,4096,dense_nvfp4,True,3.294211277232814,predicted,,pass,,canonical_to_cutlass,True,0.03610966438594391,
prefill,model.layers.17.self_attn.qkv_proj,17,qkv_proj,16384,12288,4096,sparse_bf16,True,3.8042125295750835,predicted,,pass,,,True,0.0,
prefill,model.layers.17.self_attn.qkv_proj,17,qkv_proj,16384,12288,4096,sparse_nvfp4,True,2.6727769176622624,predicted,,pass,,,True,0.0,
prefill,model.layers.17.self_attn.qkv_proj,17,qkv_proj,16384,12288,4096,marlin_nvfp4,True,7.380890143455208,predicted,,pass,,canonical_to_marlin,True,0.5762329692037943,
prefill,model.layers.17.self_attn.o_proj,17,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
prefill,model.layers.17.self_attn.o_proj,17,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
prefill,model.layers.17.self_attn.o_proj,17,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
prefill,model.layers.17.self_attn.o_proj,17,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
prefill,model.layers.17.self_attn.o_proj,17,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
prefill,model.layers.17.mlp.gate_up_proj,17,gate_up_proj,16384,22016,4096,dense_bf16,True,14.083738170503016,predicted,,pass,,,True,0.0,
prefill,model.layers.17.mlp.gate_up_proj,17,gate_up_proj,16384,22016,4096,dense_nvfp4,True,4.828754779300952,predicted,,pass,,canonical_to_cutlass,True,0.03736344856629997,
prefill,model.layers.17.mlp.gate_up_proj,17,gate_up_proj,16384,22016,4096,sparse_bf16,True,6.885768837877667,predicted,,pass,,,True,0.0,
prefill,model.layers.17.mlp.gate_up_proj,17,gate_up_proj,16384,22016,4096,sparse_nvfp4,True,3.85249556114741,predicted,,pass,,,True,0.0,
prefill,model.layers.17.mlp.gate_up_proj,17,gate_up_proj,16384,22016,4096,marlin_nvfp4,True,13.449785183287833,predicted,,pass,,canonical_to_marlin,True,0.6622379971698236,
prefill,model.layers.17.mlp.down_proj,17,down_proj,16384,4096,11008,dense_bf16,True,7.019237382643977,predicted,,pass,,,True,0.0,
prefill,model.layers.17.mlp.down_proj,17,down_proj,16384,4096,11008,dense_nvfp4,True,4.934856405513043,predicted,,pass,,canonical_to_cutlass,True,0.03614600731491637,
prefill,model.layers.17.mlp.down_proj,17,down_proj,16384,4096,11008,sparse_bf16,True,3.4039856523906575,predicted,,pass,,,True,0.0,
prefill,model.layers.17.mlp.down_proj,17,down_proj,16384,4096,11008,sparse_nvfp4,True,4.5866232192169125,predicted,,pass,,,True,0.0,
prefill,model.layers.17.mlp.down_proj,17,down_proj,16384,4096,11008,marlin_nvfp4,True,6.52668759349888,predicted,,pass,,canonical_to_marlin,True,0.5633021917459957,
prefill,model.layers.18.self_attn.qkv_proj,18,qkv_proj,16384,12288,4096,dense_bf16,True,7.8391634750771,predicted,,pass,,,True,0.0,
prefill,model.layers.18.self_attn.qkv_proj,18,qkv_proj,16384,12288,4096,dense_nvfp4,True,3.294211277232814,predicted,,pass,,canonical_to_cutlass,True,0.03610966438594391,
prefill,model.layers.18.self_attn.qkv_proj,18,qkv_proj,16384,12288,4096,sparse_bf16,True,3.8042125295750835,predicted,,pass,,,True,0.0,
prefill,model.layers.18.self_attn.qkv_proj,18,qkv_proj,16384,12288,4096,sparse_nvfp4,True,2.6727769176622624,predicted,,pass,,,True,0.0,
prefill,model.layers.18.self_attn.qkv_proj,18,qkv_proj,16384,12288,4096,marlin_nvfp4,True,7.380890143455208,predicted,,pass,,canonical_to_marlin,True,0.5762329692037943,
prefill,model.layers.18.self_attn.o_proj,18,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
prefill,model.layers.18.self_attn.o_proj,18,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
prefill,model.layers.18.self_attn.o_proj,18,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
prefill,model.layers.18.self_attn.o_proj,18,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
prefill,model.layers.18.self_attn.o_proj,18,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
prefill,model.layers.18.mlp.gate_up_proj,18,gate_up_proj,16384,22016,4096,dense_bf16,True,14.083738170503016,predicted,,pass,,,True,0.0,
prefill,model.layers.18.mlp.gate_up_proj,18,gate_up_proj,16384,22016,4096,dense_nvfp4,True,4.828754779300952,predicted,,pass,,canonical_to_cutlass,True,0.03736344856629997,
prefill,model.layers.18.mlp.gate_up_proj,18,gate_up_proj,16384,22016,4096,sparse_bf16,True,6.885768837877667,predicted,,pass,,,True,0.0,
prefill,model.layers.18.mlp.gate_up_proj,18,gate_up_proj,16384,22016,4096,sparse_nvfp4,True,3.85249556114741,predicted,,pass,,,True,0.0,
prefill,model.layers.18.mlp.gate_up_proj,18,gate_up_proj,16384,22016,4096,marlin_nvfp4,True,13.449785183287833,predicted,,pass,,canonical_to_marlin,True,0.6622379971698236,
prefill,model.layers.18.mlp.down_proj,18,down_proj,16384,4096,11008,dense_bf16,True,7.019237382643977,predicted,,pass,,,True,0.0,
prefill,model.layers.18.mlp.down_proj,18,down_proj,16384,4096,11008,dense_nvfp4,True,4.934856405513043,predicted,,pass,,canonical_to_cutlass,True,0.03614600731491637,
prefill,model.layers.18.mlp.down_proj,18,down_proj,16384,4096,11008,sparse_bf16,True,3.4039856523906575,predicted,,pass,,,True,0.0,
prefill,model.layers.18.mlp.down_proj,18,down_proj,16384,4096,11008,sparse_nvfp4,True,4.5866232192169125,predicted,,pass,,,True,0.0,
prefill,model.layers.18.mlp.down_proj,18,down_proj,16384,4096,11008,marlin_nvfp4,True,6.52668759349888,predicted,,pass,,canonical_to_marlin,True,0.5633021917459957,
prefill,model.layers.19.self_attn.qkv_proj,19,qkv_proj,16384,12288,4096,dense_bf16,True,7.8391634750771,predicted,,pass,,,True,0.0,
prefill,model.layers.19.self_attn.qkv_proj,19,qkv_proj,16384,12288,4096,dense_nvfp4,True,3.294211277232814,predicted,,pass,,canonical_to_cutlass,True,0.03610966438594391,
prefill,model.layers.19.self_attn.qkv_proj,19,qkv_proj,16384,12288,4096,sparse_bf16,True,3.8042125295750835,predicted,,pass,,,True,0.0,
prefill,model.layers.19.self_attn.qkv_proj,19,qkv_proj,16384,12288,4096,sparse_nvfp4,True,2.6727769176622624,predicted,,pass,,,True,0.0,
prefill,model.layers.19.self_attn.qkv_proj,19,qkv_proj,16384,12288,4096,marlin_nvfp4,True,7.380890143455208,predicted,,pass,,canonical_to_marlin,True,0.5762329692037943,
prefill,model.layers.19.self_attn.o_proj,19,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
prefill,model.layers.19.self_attn.o_proj,19,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
prefill,model.layers.19.self_attn.o_proj,19,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
prefill,model.layers.19.self_attn.o_proj,19,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
prefill,model.layers.19.self_attn.o_proj,19,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
prefill,model.layers.19.mlp.gate_up_proj,19,gate_up_proj,16384,22016,4096,dense_bf16,True,14.083738170503016,predicted,,pass,,,True,0.0,
prefill,model.layers.19.mlp.gate_up_proj,19,gate_up_proj,16384,22016,4096,dense_nvfp4,True,4.828754779300952,predicted,,pass,,canonical_to_cutlass,True,0.03736344856629997,
prefill,model.layers.19.mlp.gate_up_proj,19,gate_up_proj,16384,22016,4096,sparse_bf16,True,6.885768837877667,predicted,,pass,,,True,0.0,
prefill,model.layers.19.mlp.gate_up_proj,19,gate_up_proj,16384,22016,4096,sparse_nvfp4,True,3.85249556114741,predicted,,pass,,,True,0.0,
prefill,model.layers.19.mlp.gate_up_proj,19,gate_up_proj,16384,22016,4096,marlin_nvfp4,True,13.449785183287833,predicted,,pass,,canonical_to_marlin,True,0.6622379971698236,
prefill,model.layers.19.mlp.down_proj,19,down_proj,16384,4096,11008,dense_bf16,True,7.019237382643977,predicted,,pass,,,True,0.0,
prefill,model.layers.19.mlp.down_proj,19,down_proj,16384,4096,11008,dense_nvfp4,True,4.934856405513043,predicted,,pass,,canonical_to_cutlass,True,0.03614600731491637,
prefill,model.layers.19.mlp.down_proj,19,down_proj,16384,4096,11008,sparse_bf16,True,3.4039856523906575,predicted,,pass,,,True,0.0,
prefill,model.layers.19.mlp.down_proj,19,down_proj,16384,4096,11008,sparse_nvfp4,True,4.5866232192169125,predicted,,pass,,,True,0.0,
prefill,model.layers.19.mlp.down_proj,19,down_proj,16384,4096,11008,marlin_nvfp4,True,6.52668759349888,predicted,,pass,,canonical_to_marlin,True,0.5633021917459957,
prefill,model.layers.20.self_attn.qkv_proj,20,qkv_proj,16384,12288,4096,dense_bf16,True,7.8391634750771,predicted,,pass,,,True,0.0,
prefill,model.layers.20.self_attn.qkv_proj,20,qkv_proj,16384,12288,4096,dense_nvfp4,True,3.294211277232814,predicted,,pass,,canonical_to_cutlass,True,0.03610966438594391,
prefill,model.layers.20.self_attn.qkv_proj,20,qkv_proj,16384,12288,4096,sparse_bf16,True,3.8042125295750835,predicted,,pass,,,True,0.0,
prefill,model.layers.20.self_attn.qkv_proj,20,qkv_proj,16384,12288,4096,sparse_nvfp4,True,2.6727769176622624,predicted,,pass,,,True,0.0,
prefill,model.layers.20.self_attn.qkv_proj,20,qkv_proj,16384,12288,4096,marlin_nvfp4,True,7.380890143455208,predicted,,pass,,canonical_to_marlin,True,0.5762329692037943,
prefill,model.layers.20.self_attn.o_proj,20,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
prefill,model.layers.20.self_attn.o_proj,20,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
prefill,model.layers.20.self_attn.o_proj,20,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
prefill,model.layers.20.self_attn.o_proj,20,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
prefill,model.layers.20.self_attn.o_proj,20,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
prefill,model.layers.20.mlp.gate_up_proj,20,gate_up_proj,16384,22016,4096,dense_bf16,True,14.083738170503016,predicted,,pass,,,True,0.0,
prefill,model.layers.20.mlp.gate_up_proj,20,gate_up_proj,16384,22016,4096,dense_nvfp4,True,4.828754779300952,predicted,,pass,,canonical_to_cutlass,True,0.03736344856629997,
prefill,model.layers.20.mlp.gate_up_proj,20,gate_up_proj,16384,22016,4096,sparse_bf16,True,6.885768837877667,predicted,,pass,,,True,0.0,
prefill,model.layers.20.mlp.gate_up_proj,20,gate_up_proj,16384,22016,4096,sparse_nvfp4,True,3.85249556114741,predicted,,pass,,,True,0.0,
prefill,model.layers.20.mlp.gate_up_proj,20,gate_up_proj,16384,22016,4096,marlin_nvfp4,True,13.449785183287833,predicted,,pass,,canonical_to_marlin,True,0.6622379971698236,
prefill,model.layers.20.mlp.down_proj,20,down_proj,16384,4096,11008,dense_bf16,True,7.019237382643977,predicted,,pass,,,True,0.0,
prefill,model.layers.20.mlp.down_proj,20,down_proj,16384,4096,11008,dense_nvfp4,True,4.934856405513043,predicted,,pass,,canonical_to_cutlass,True,0.03614600731491637,
prefill,model.layers.20.mlp.down_proj,20,down_proj,16384,4096,11008,sparse_bf16,True,3.4039856523906575,predicted,,pass,,,True,0.0,
prefill,model.layers.20.mlp.down_proj,20,down_proj,16384,4096,11008,sparse_nvfp4,True,4.5866232192169125,predicted,,pass,,,True,0.0,
prefill,model.layers.20.mlp.down_proj,20,down_proj,16384,4096,11008,marlin_nvfp4,True,6.52668759349888,predicted,,pass,,canonical_to_marlin,True,0.5633021917459957,
prefill,model.layers.21.self_attn.qkv_proj,21,qkv_proj,16384,12288,4096,dense_bf16,True,7.8391634750771,predicted,,pass,,,True,0.0,
prefill,model.layers.21.self_attn.qkv_proj,21,qkv_proj,16384,12288,4096,dense_nvfp4,True,3.294211277232814,predicted,,pass,,canonical_to_cutlass,True,0.03610966438594391,
prefill,model.layers.21.self_attn.qkv_proj,21,qkv_proj,16384,12288,4096,sparse_bf16,True,3.8042125295750835,predicted,,pass,,,True,0.0,
prefill,model.layers.21.self_attn.qkv_proj,21,qkv_proj,16384,12288,4096,sparse_nvfp4,True,2.6727769176622624,predicted,,pass,,,True,0.0,
prefill,model.layers.21.self_attn.qkv_proj,21,qkv_proj,16384,12288,4096,marlin_nvfp4,True,7.380890143455208,predicted,,pass,,canonical_to_marlin,True,0.5762329692037943,
prefill,model.layers.21.self_attn.o_proj,21,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
prefill,model.layers.21.self_attn.o_proj,21,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
prefill,model.layers.21.self_attn.o_proj,21,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
prefill,model.layers.21.self_attn.o_proj,21,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
prefill,model.layers.21.self_attn.o_proj,21,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
prefill,model.layers.21.mlp.gate_up_proj,21,gate_up_proj,16384,22016,4096,dense_bf16,True,14.083738170503016,predicted,,pass,,,True,0.0,
prefill,model.layers.21.mlp.gate_up_proj,21,gate_up_proj,16384,22016,4096,dense_nvfp4,True,4.828754779300952,predicted,,pass,,canonical_to_cutlass,True,0.03736344856629997,
prefill,model.layers.21.mlp.gate_up_proj,21,gate_up_proj,16384,22016,4096,sparse_bf16,True,6.885768837877667,predicted,,pass,,,True,0.0,
prefill,model.layers.21.mlp.gate_up_proj,21,gate_up_proj,16384,22016,4096,sparse_nvfp4,True,3.85249556114741,predicted,,pass,,,True,0.0,
prefill,model.layers.21.mlp.gate_up_proj,21,gate_up_proj,16384,22016,4096,marlin_nvfp4,True,13.449785183287833,predicted,,pass,,canonical_to_marlin,True,0.6622379971698236,
prefill,model.layers.21.mlp.down_proj,21,down_proj,16384,4096,11008,dense_bf16,True,7.019237382643977,predicted,,pass,,,True,0.0,
prefill,model.layers.21.mlp.down_proj,21,down_proj,16384,4096,11008,dense_nvfp4,True,4.934856405513043,predicted,,pass,,canonical_to_cutlass,True,0.03614600731491637,
prefill,model.layers.21.mlp.down_proj,21,down_proj,16384,4096,11008,sparse_bf16,True,3.4039856523906575,predicted,,pass,,,True,0.0,
prefill,model.layers.21.mlp.down_proj,21,down_proj,16384,4096,11008,sparse_nvfp4,True,4.5866232192169125,predicted,,pass,,,True,0.0,
prefill,model.layers.21.mlp.down_proj,21,down_proj,16384,4096,11008,marlin_nvfp4,True,6.52668759349888,predicted,,pass,,canonical_to_marlin,True,0.5633021917459957,
prefill,model.layers.22.self_attn.qkv_proj,22,qkv_proj,16384,12288,4096,dense_bf16,True,7.8391634750771,predicted,,pass,,,True,0.0,
prefill,model.layers.22.self_attn.qkv_proj,22,qkv_proj,16384,12288,4096,dense_nvfp4,True,3.294211277232814,predicted,,pass,,canonical_to_cutlass,True,0.03610966438594391,
prefill,model.layers.22.self_attn.qkv_proj,22,qkv_proj,16384,12288,4096,sparse_bf16,True,3.8042125295750835,predicted,,pass,,,True,0.0,
prefill,model.layers.22.self_attn.qkv_proj,22,qkv_proj,16384,12288,4096,sparse_nvfp4,True,2.6727769176622624,predicted,,pass,,,True,0.0,
prefill,model.layers.22.self_attn.qkv_proj,22,qkv_proj,16384,12288,4096,marlin_nvfp4,True,7.380890143455208,predicted,,pass,,canonical_to_marlin,True,0.5762329692037943,
prefill,model.layers.22.self_attn.o_proj,22,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
prefill,model.layers.22.self_attn.o_proj,22,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
prefill,model.layers.22.self_attn.o_proj,22,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
prefill,model.layers.22.self_attn.o_proj,22,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
prefill,model.layers.22.self_attn.o_proj,22,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
prefill,model.layers.22.mlp.gate_up_proj,22,gate_up_proj,16384,22016,4096,dense_bf16,True,14.083738170503016,predicted,,pass,,,True,0.0,
prefill,model.layers.22.mlp.gate_up_proj,22,gate_up_proj,16384,22016,4096,dense_nvfp4,True,4.828754779300952,predicted,,pass,,canonical_to_cutlass,True,0.03736344856629997,
prefill,model.layers.22.mlp.gate_up_proj,22,gate_up_proj,16384,22016,4096,sparse_bf16,True,6.885768837877667,predicted,,pass,,,True,0.0,
prefill,model.layers.22.mlp.gate_up_proj,22,gate_up_proj,16384,22016,4096,sparse_nvfp4,True,3.85249556114741,predicted,,pass,,,True,0.0,
prefill,model.layers.22.mlp.gate_up_proj,22,gate_up_proj,16384,22016,4096,marlin_nvfp4,True,13.449785183287833,predicted,,pass,,canonical_to_marlin,True,0.6622379971698236,
prefill,model.layers.22.mlp.down_proj,22,down_proj,16384,4096,11008,dense_bf16,True,7.019237382643977,predicted,,pass,,,True,0.0,
prefill,model.layers.22.mlp.down_proj,22,down_proj,16384,4096,11008,dense_nvfp4,True,4.934856405513043,predicted,,pass,,canonical_to_cutlass,True,0.03614600731491637,
prefill,model.layers.22.mlp.down_proj,22,down_proj,16384,4096,11008,sparse_bf16,True,3.4039856523906575,predicted,,pass,,,True,0.0,
prefill,model.layers.22.mlp.down_proj,22,down_proj,16384,4096,11008,sparse_nvfp4,True,4.5866232192169125,predicted,,pass,,,True,0.0,
prefill,model.layers.22.mlp.down_proj,22,down_proj,16384,4096,11008,marlin_nvfp4,True,6.52668759349888,predicted,,pass,,canonical_to_marlin,True,0.5633021917459957,
prefill,model.layers.23.self_attn.qkv_proj,23,qkv_proj,16384,12288,4096,dense_bf16,True,7.8391634750771,predicted,,pass,,,True,0.0,
prefill,model.layers.23.self_attn.qkv_proj,23,qkv_proj,16384,12288,4096,dense_nvfp4,True,3.294211277232814,predicted,,pass,,canonical_to_cutlass,True,0.03610966438594391,
prefill,model.layers.23.self_attn.qkv_proj,23,qkv_proj,16384,12288,4096,sparse_bf16,True,3.8042125295750835,predicted,,pass,,,True,0.0,
prefill,model.layers.23.self_attn.qkv_proj,23,qkv_proj,16384,12288,4096,sparse_nvfp4,True,2.6727769176622624,predicted,,pass,,,True,0.0,
prefill,model.layers.23.self_attn.qkv_proj,23,qkv_proj,16384,12288,4096,marlin_nvfp4,True,7.380890143455208,predicted,,pass,,canonical_to_marlin,True,0.5762329692037943,
prefill,model.layers.23.self_attn.o_proj,23,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
prefill,model.layers.23.self_attn.o_proj,23,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
prefill,model.layers.23.self_attn.o_proj,23,o_proj,16384,4096,4096,sparse_bf16,True,1.257995,measured,,pass,,,True,0.0,
prefill,model.layers.23.self_attn.o_proj,23,o_proj,16384,4096,4096,sparse_nvfp4,True,1.8060494999999999,measured,,pass,,,True,0.0,
prefill,model.layers.23.self_attn.o_proj,23,o_proj,16384,4096,4096,marlin_nvfp4,True,2.398342,measured,,pass,,canonical_to_marlin,True,0.4501215,
prefill,model.layers.23.mlp.gate_up_proj,23,gate_up_proj,16384,22016,4096,dense_bf16,True,14.083738170503016,predicted,,pass,,,True,0.0,
prefill,model.layers.23.mlp.gate_up_proj,23,gate_up_proj,16384,22016,4096,dense_nvfp4,True,4.828754779300952,predicted,,pass,,canonical_to_cutlass,True,0.03736344856629997,
prefill,model.layers.23.mlp.gate_up_proj,23,gate_up_proj,16384,22016,4096,sparse_bf16,True,6.885768837877667,predicted,,pass,,,True,0.0,
prefill,model.layers.23.mlp.gate_up_proj,23,gate_up_proj,16384,22016,4096,sparse_nvfp4,True,3.85249556114741,predicted,,pass,,,True,0.0,
prefill,model.layers.23.mlp.gate_up_proj,23,gate_up_proj,16384,22016,4096,marlin_nvfp4,True,13.449785183287833,predicted,,pass,,canonical_to_marlin,True,0.6622379971698236,
prefill,model.layers.23.mlp.down_proj,23,down_proj,16384,4096,11008,dense_bf16,True,7.019237382643977,predicted,,pass,,,True,0.0,
prefill,model.layers.23.mlp.down_proj,23,down_proj,16384,4096,11008,dense_nvfp4,True,4.934856405513043,predicted,,pass,,canonical_to_cutlass,True,0.03614600731491637,
prefill,model.layers.23.mlp.down_proj,23,down_proj,16384,4096,11008,sparse_bf16,True,3.4039856523906575,predicted,,pass,,,True,0.0,
prefill,model.layers.23.mlp.down_proj,23,down_proj,16384,4096,11008,sparse_nvfp4,True,4.5866232192169125,predicted,,pass,,,True,0.0,
prefill,model.layers.23.mlp.down_proj,23,down_proj,16384,4096,11008,marlin_nvfp4,True,6.52668759349888,predicted,,pass,,canonical_to_marlin,True,0.5633021917459957,
prefill,model.layers.24.self_attn.qkv_proj,24,qkv_proj,16384,12288,4096,dense_bf16,True,7.8391634750771,predicted,,pass,,,True,0.0,
prefill,model.layers.24.self_attn.qkv_proj,24,qkv_proj,16384,12288,4096,dense_nvfp4,True,3.294211277232814,predicted,,pass,,canonical_to_cutlass,True,0.03610966438594391,
prefill,model.layers.24.self_attn.qkv_proj,24,qkv_proj,16384,12288,4096,sparse_bf16,True,3.8042125295750835,predicted,,pass,,,True,0.0,
prefill,model.layers.24.self_attn.qkv_proj,24,qkv_proj,16384,12288,4096,sparse_nvfp4,True,2.6727769176622624,predicted,,pass,,,True,0.0,
prefill,model.layers.24.self_attn.qkv_proj,24,qkv_proj,16384,12288,4096,marlin_nvfp4,True,7.380890143455208,predicted,,pass,,canonical_to_marlin,True,0.5762329692037943,
prefill,model.layers.24.self_attn.o_proj,24,o_proj,16384,4096,4096,dense_bf16,True,2.441358,measured,,pass,,,True,0.0,
prefill,model.layers.24.self_attn.o_proj,24,o_proj,16384,4096,4096,dense_nvfp4,True,1.969835,measured,,pass,,canonical_to_cutlass,True,0.0354415,
